run,dataset,lambda_val,num_neighbors,class_name,removal,pqr,all_data_recall,all_data_f1,all_data_precision,all_data_accuracy,all_data_jaccard,removed_data_recall,removed_data_f1,removed_data_precision,removed_data_accuracy,removed_data_jaccard
0,Family,0.2,21,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,22,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,23,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,24,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,25,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,26,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,27,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,28,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,29,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,30,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,31,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,32,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,33,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,34,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,35,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,36,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,37,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,38,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,39,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,40,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,41,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,42,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,43,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,44,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,45,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,46,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,47,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,48,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.2,49,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,1,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,2,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,3,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,4,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,5,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,6,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,7,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,8,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,9,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,10,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,11,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,12,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,13,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,14,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,15,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,16,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,17,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,18,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,19,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,20,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,21,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,22,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,23,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,24,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,25,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,26,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,27,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,28,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,29,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,30,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,31,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,32,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,33,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,34,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,35,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,36,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,37,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,38,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,39,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,40,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,41,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,42,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,43,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,44,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,45,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,46,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,47,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,48,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.3,49,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,1,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,2,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,3,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,4,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,5,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,6,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,7,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,8,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,9,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,10,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,11,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,12,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,13,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,14,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,15,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,16,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,17,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,18,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,19,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,20,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,21,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,22,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,23,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,24,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,25,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,26,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,27,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,28,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,29,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,30,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,31,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,32,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,33,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,34,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,35,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,36,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,37,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,38,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,39,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,40,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,41,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,42,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,43,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,44,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,45,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,46,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,47,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,48,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.4,49,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,1,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,2,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,3,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,4,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,5,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,6,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,7,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,8,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,9,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,10,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,11,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,12,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,13,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,14,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,15,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,16,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,17,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,18,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,19,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,20,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,21,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,22,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,23,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,24,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,25,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,26,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,27,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,28,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,29,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,30,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,31,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,32,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,33,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,34,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,35,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,36,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,37,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,38,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,39,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,40,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,41,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,42,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,43,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,44,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,45,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,46,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,47,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,48,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.5,49,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,1,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,2,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,3,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,4,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,5,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,6,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,7,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,8,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,9,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,10,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,11,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,12,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,13,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,14,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,15,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,16,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,17,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,18,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,19,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,20,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,21,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,22,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,23,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,24,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,25,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,26,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,27,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
0,Family,0.6,28,Brother,50,0_0_0,0.0,0.0,0.0,0.8514851485148515,0.0,0.0,0.0,0.0,0.0,0.0
